# time(ms)  distance  kmc-step
                 0.25240       143       2524000
                 0.25250       160       2525000
                 0.25260       177       2526000
                 0.25270       181       2527000
                 0.25280       196       2528000
                 0.25290       214       2529000
                 0.25300       223       2530000
                 0.25310       238       2531000
                 0.25320       243       2532000
                 0.25330       252       2533000
                 0.25340       269       2534000
                 0.25350       275       2535000
                 0.25360       288       2536000
                 0.25370       299       2537000
                 0.25380       304       2538000
                 0.25390       307       2539000
                 0.25400       325       2540000
                 0.25410       331       2541000
                 0.25420       355       2542000
                 0.25430       371       2543000
                 0.25440       371       2544000
                 0.25450       376       2545000
                 0.25460       396       2546000
                 0.25470       407       2547000
                 0.25480       417       2548000
                 0.25490       413       2549000
                 0.25500       430       2550000
                 0.25510       440       2551000
                 0.25520       448       2552000
                 0.25530       468       2553000
                 0.25540       488       2554000
                 0.25550       498       2555000
                 0.25560       497       2556000
                 0.25570       501       2557000
                 0.25580       516       2558000
                 0.25590       529       2559000
                 0.25600       545       2560000
                 0.25610       544       2561000
                 0.25620       555       2562000
                 0.25630       560       2563000
                 0.25640       567       2564000
                 0.25650       576       2565000
                 0.25660       581       2566000
                 0.25670       582       2567000
                 0.25680       585       2568000
                 0.25690       595       2569000
                 0.25700       602       2570000
                 0.25710       618       2571000
                 0.25720       624       2572000
                 0.25730       641       2573000
                 0.25740       650       2574000
                 0.25750       659       2575000
                 0.25760       668       2576000
                 0.25770       679       2577000
                 0.25780       693       2578000
                 0.25790       702       2579000
                 0.25800       710       2580000
                 0.25810       729       2581000
                 0.25820       743       2582000
                 0.25830       752       2583000
                 0.25840       768       2584000
                 0.25850       755       2585000
                 0.25860       771       2586000
                 0.25870       788       2587000
                 0.25880       793       2588000
                 0.25890       803       2589000
                 0.25900       812       2590000
                 0.25910       818       2591000
                 0.25920       825       2592000
                 0.25930       841       2593000
                 0.25940       843       2594000
                 0.25950       860       2595000
                 0.25960       861       2596000
                 0.25970       860       2597000
                 0.25980       866       2598000
                 0.25990       876       2599000
                 0.26000       891       2600000
                 0.26010       895       2601000
                 0.26020       897       2602000
                 0.26030       907       2603000
                 0.26040       936       2604000
                 0.26050       947       2605000
                 0.26060       963       2606000
                 0.26070       975       2607000
                 0.26080       970       2608000
                 0.26090       981       2609000
                 0.26100       987       2610000
                 0.26110       995       2611000
                 0.26120      1012       2612000
                 0.26130      1016       2613000
                 0.26140      1016       2614000
                 0.26150      1016       2615000
                 0.26160      1015       2616000
                 0.26170      1015       2617000
                 0.26180      1029       2618000
                 0.26190      1029       2619000
                 0.26200      1033       2620000
                 0.26210      1042       2621000
                 0.26220      1052       2622000
                 0.26230      1055       2623000
                 0.26240      1062       2624000
                 0.26250      1066       2625000
                 0.26260      1071       2626000
                 0.26270      1091       2627000
                 0.26280      1106       2628000
                 0.26290      1114       2629000
                 0.26300      1117       2630000
                 0.26310      1130       2631000
                 0.26320      1133       2632000
                 0.26330      1130       2633000
                 0.26340      1138       2634000
                 0.26350      1137       2635000
                 0.26360      1139       2636000
                 0.26370      1128       2637000
                 0.26380      1138       2638000
                 0.26390      1136       2639000
                 0.26400      1140       2640000
                 0.26410      1148       2641000
                 0.26420      1150       2642000
                 0.26430      1169       2643000
                 0.26440      1176       2644000
                 0.26450      1196       2645000
                 0.26460      1199       2646000
                 0.26470      1221       2647000
                 0.26480      1226       2648000
                 0.26490      1241       2649000
                 0.26500      1247       2650000
                 0.26510      1250       2651000
                 0.26520      1251       2652000
                 0.26530      1254       2653000
                 0.26540      1254       2654000
                 0.26550      1271       2655000
                 0.26560      1269       2656000
                 0.26570      1268       2657000
                 0.26580      1262       2658000
                 0.26590      1265       2659000
                 0.26600      1273       2660000
                 0.26610      1272       2661000
                 0.26620      1285       2662000
                 0.26630      1293       2663000
                 0.26640      1309       2664000
                 0.26650      1316       2665000
                 0.26660      1327       2666000
                 0.26670      1339       2667000
                 0.26680      1347       2668000
                 0.26690      1362       2669000
                 0.26700      1368       2670000
                 0.26710      1372       2671000
                 0.26720      1372       2672000
                 0.26730      1366       2673000
                 0.26740      1365       2674000
                 0.26750      1361       2675000
                 0.26760      1381       2676000
                 0.26770      1386       2677000
                 0.26780      1373       2678000
                 0.26790      1370       2679000
                 0.26800      1376       2680000
                 0.26810      1380       2681000
                 0.26820      1384       2682000
                 0.26830      1375       2683000
                 0.26840      1362       2684000
                 0.26850      1357       2685000
                 0.26860      1366       2686000
                 0.26870      1375       2687000
                 0.26880      1382       2688000
                 0.26890      1384       2689000
                 0.26900      1389       2690000
                 0.26910      1398       2691000
                 0.26920      1397       2692000
                 0.26930      1393       2693000
                 0.26940      1385       2694000
                 0.26950      1389       2695000
                 0.26960      1403       2696000
                 0.26970      1402       2697000
                 0.26980      1411       2698000
                 0.26990      1414       2699000
                 0.27000      1412       2700000
                 0.27010      1406       2701000
                 0.27020      1401       2702000
                 0.27030      1400       2703000
                 0.27040      1419       2704000
                 0.27050      1423       2705000
                 0.27060      1443       2706000
                 0.27070      1448       2707000
                 0.27080      1451       2708000
                 0.27090      1452       2709000
                 0.27100      1447       2710000
                 0.27110      1466       2711000
                 0.27120      1464       2712000
                 0.27130      1472       2713000
                 0.27140      1490       2714000
                 0.27150      1511       2715000
                 0.27160      1508       2716000
                 0.27170      1507       2717000
                 0.27180      1501       2718000
                 0.27190      1504       2719000
                 0.27200      1497       2720000
                 0.27210      1500       2721000
                 0.27220      1506       2722000
                 0.27230      1517       2723000
                 0.27240      1517       2724000
                 0.27250      1527       2725000
                 0.27260      1534       2726000
                 0.27270      1533       2727000
                 0.27280      1531       2728000
                 0.27290      1522       2729000
                 0.27300      1518       2730000
                 0.27310      1517       2731000
                 0.27320      1526       2732000
                 0.27330      1525       2733000
                 0.27340      1531       2734000
                 0.27350      1537       2735000
                 0.27360      1551       2736000
                 0.27370      1551       2737000
                 0.27380      1562       2738000
                 0.27390      1569       2739000
                 0.27400      1566       2740000
                 0.27410      1557       2741000
                 0.27420      1564       2742000
                 0.27430      1576       2743000
                 0.27440      1582       2744000
                 0.27450      1577       2745000
                 0.27460      1577       2746000
                 0.27470      1576       2747000
                 0.27480      1575       2748000
                 0.27490      1576       2749000
                 0.27500      1570       2750000
                 0.27510      1576       2751000
                 0.27520      1580       2752000
                 0.27530      1592       2753000
                 0.27540      1587       2754000
                 0.27550      1597       2755000
                 0.27560      1603       2756000
                 0.27570      1611       2757000
                 0.27580      1619       2758000
                 0.27590      1619       2759000
                 0.27600      1621       2760000
                 0.27610      1620       2761000
                 0.27620      1632       2762000
                 0.27630      1633       2763000
                 0.27640      1639       2764000
                 0.27650      1638       2765000
                 0.27660      1642       2766000
                 0.27670      1636       2767000
                 0.27680      1630       2768000
                 0.27690      1616       2769000
                 0.27700      1612       2770000
                 0.27710      1619       2771000
                 0.27720      1610       2772000
                 0.27730      1604       2773000
                 0.27740      1614       2774000
                 0.27750      1610       2775000
                 0.27760      1608       2776000
                 0.27770      1597       2777000
                 0.27780      1605       2778000
                 0.27790      1595       2779000
                 0.27800      1587       2780000
                 0.27810      1567       2781000
                 0.27820      1554       2782000
                 0.27830      1548       2783000
                 0.27840      1543       2784000
                 0.27850      1543       2785000
                 0.27860      1537       2786000
                 0.27870      1534       2787000
                 0.27880      1540       2788000
                 0.27890      1530       2789000
                 0.27900      1525       2790000
                 0.27910      1516       2791000
                 0.27920      1516       2792000
                 0.27930      1505       2793000
                 0.27940      1510       2794000
                 0.27950      1508       2795000
                 0.27960      1502       2796000
                 0.27970      1486       2797000
                 0.27980      1495       2798000
                 0.27990      1496       2799000
                 0.28000      1483       2800000
                 0.28010      1472       2801000
                 0.28020      1453       2802000
                 0.28030      1431       2803000
                 0.28040      1430       2804000
                 0.28050      1423       2805000
                 0.28060      1417       2806000
                 0.28070      1414       2807000
                 0.28080      1407       2808000
                 0.28090      1410       2809000
                 0.28100      1398       2810000
                 0.28110      1394       2811000
                 0.28120      1396       2812000
                 0.28130      1399       2813000
                 0.28140      1407       2814000
                 0.28150      1408       2815000
                 0.28160      1413       2816000
                 0.28170      1415       2817000
                 0.28180      1405       2818000
                 0.28190      1412       2819000
                 0.28200      1410       2820000
                 0.28210      1404       2821000
                 0.28220      1393       2822000
                 0.28230      1386       2823000
                 0.28240      1369       2824000
                 0.28250      1364       2825000
                 0.28260      1358       2826000
                 0.28270      1342       2827000
                 0.28280      1350       2828000
                 0.28290      1352       2829000
                 0.28300      1348       2830000
                 0.28310      1336       2831000
                 0.28320      1329       2832000
                 0.28330      1321       2833000
                 0.28340      1331       2834000
                 0.28350      1330       2835000
                 0.28360      1326       2836000
                 0.28370      1315       2837000
                 0.28380      1316       2838000
                 0.28390      1310       2839000
                 0.28400      1294       2840000
                 0.28410      1297       2841000
                 0.28420      1291       2842000
                 0.28430      1285       2843000
                 0.28440      1270       2844000
                 0.28450      1260       2845000
                 0.28460      1254       2846000
                 0.28470      1257       2847000
                 0.28480      1250       2848000
                 0.28490      1240       2849000
                 0.28500      1233       2850000
                 0.28510      1242       2851000
                 0.28520      1231       2852000
                 0.28530      1227       2853000
                 0.28540      1224       2854000
                 0.28550      1216       2855000
                 0.28560      1209       2856000
                 0.28570      1205       2857000
                 0.28580      1205       2858000
                 0.28590      1205       2859000
                 0.28600      1189       2860000
                 0.28610      1186       2861000
                 0.28620      1189       2862000
                 0.28630      1158       2863000
                 0.28640      1147       2864000
                 0.28650      1132       2865000
                 0.28660      1112       2866000
                 0.28670      1094       2867000
                 0.28680      1086       2868000
                 0.28690      1087       2869000
                 0.28700      1082       2870000
                 0.28710      1065       2871000
                 0.28720      1055       2872000
                 0.28730      1052       2873000
                 0.28740      1047       2874000
                 0.28750      1035       2875000
                 0.28760      1040       2876000
                 0.28770      1044       2877000
                 0.28780      1027       2878000
                 0.28790      1024       2879000
                 0.28800      1027       2880000
                 0.28810      1007       2881000
                 0.28820      1002       2882000
                 0.28830       990       2883000
                 0.28840       974       2884000
                 0.28850       966       2885000
                 0.28860       958       2886000
                 0.28870       951       2887000
                 0.28880       935       2888000
                 0.28890       933       2889000
                 0.28900       946       2890000
                 0.28910       937       2891000
                 0.28920       935       2892000
                 0.28930       922       2893000
                 0.28940       916       2894000
                 0.28950       903       2895000
                 0.28960       903       2896000
                 0.28970       890       2897000
                 0.28980       886       2898000
                 0.28990       874       2899000
                 0.29000       857       2900000
                 0.29010       851       2901000
                 0.29020       837       2902000
                 0.29030       830       2903000
                 0.29040       821       2904000
                 0.29050       813       2905000
                 0.29060       817       2906000
                 0.29070       813       2907000
                 0.29080       811       2908000
                 0.29090       814       2909000
                 0.29100       803       2910000
                 0.29110       800       2911000
                 0.29120       795       2912000
                 0.29130       779       2913000
                 0.29140       760       2914000
                 0.29150       742       2915000
                 0.29160       737       2916000
                 0.29170       728       2917000
                 0.29180       720       2918000
                 0.29190       709       2919000
                 0.29200       696       2920000
                 0.29210       690       2921000
                 0.29220       680       2922000
                 0.29230       678       2923000
                 0.29240       678       2924000
                 0.29250       670       2925000
                 0.29260       656       2926000
                 0.29270       648       2927000
                 0.29280       636       2928000
                 0.29290       617       2929000
                 0.29300       601       2930000
                 0.29310       594       2931000
                 0.29320       589       2932000
                 0.29330       574       2933000
                 0.29340       562       2934000
                 0.29350       556       2935000
                 0.29360       551       2936000
                 0.29370       553       2937000
                 0.29380       541       2938000
                 0.29390       543       2939000
                 0.29400       544       2940000
                 0.29410       540       2941000
                 0.29420       530       2942000
                 0.29430       526       2943000
                 0.29440       505       2944000
                 0.29450       484       2945000
                 0.29460       460       2946000
                 0.29470       462       2947000
                 0.29480       447       2948000
                 0.29490       448       2949000
                 0.29500       434       2950000
                 0.29510       436       2951000
                 0.29520       419       2952000
                 0.29530       409       2953000
                 0.29540       406       2954000
                 0.29550       401       2955000
                 0.29560       394       2956000
                 0.29570       378       2957000
                 0.29580       366       2958000
                 0.29590       361       2959000
                 0.29600       360       2960000
                 0.29610       357       2961000
                 0.29620       339       2962000
                 0.29630       326       2963000
                 0.29640       314       2964000
                 0.29650       302       2965000
                 0.29660       290       2966000
                 0.29670       283       2967000
                 0.29680       276       2968000
                 0.29690       270       2969000
                 0.29700       267       2970000
                 0.29710       259       2971000
                 0.29720       245       2972000
                 0.29730       224       2973000
                 0.29740       216       2974000
                 0.29750       207       2975000
                 0.29760       201       2976000
                 0.29770       193       2977000
                 0.29780       178       2978000
                 0.29790       170       2979000
                 0.29800       158       2980000
                 0.29810       138       2981000
                 0.29820       131       2982000
                 0.29830       134       2983000
                 0.29840       116       2984000
                 0.29850       114       2985000
                 0.29860       101       2986000
                 0.29870        92       2987000
                 0.29880        88       2988000
                 0.29890        79       2989000
                 0.29900        57       2990000
                 0.29910        55       2991000
                 0.29920        51       2992000
                 0.29930        45       2993000
                 0.29940        39       2994000
                 0.29950        26       2995000
                 0.29960        16       2996000
                 0.29970        14       2997000
                 0.29980         4       2998000
                 0.29990         0       2999000
                 0.30000       -10       3000000
                 0.30010       -20       3001000
                 0.30020       -36       3002000
                 0.30030       -35       3003000
                 0.30040       -45       3004000
                 0.30050       -49       3005000
                 0.30060       -58       3006000
                 0.30070       -84       3007000
                 0.30080       -80       3008000
                 0.30090      -104       3009000
                 0.30100      -115       3010000
                 0.30110      -121       3011000
                 0.30120      -129       3012000
                 0.30130      -125       3013000
                 0.30140      -127       3014000
                 0.30150      -144       3015000
                 0.30160      -152       3016000
                 0.30170      -162       3017000
                 0.30180      -175       3018000
                 0.30190      -192       3019000
                 0.30200      -204       3020000
                 0.30210      -219       3021000
                 0.30220      -227       3022000
                 0.30230      -231       3023000
                 0.30240      -252       3024000
                 0.30250      -276       3025000
                 0.30260      -300       3026000
                 0.30270      -322       3027000
                 0.30280      -330       3028000
                 0.30290      -340       3029000
                 0.30300      -340       3030000
                 0.30310      -355       3031000
                 0.30320      -365       3032000
                 0.30330      -366       3033000
                 0.30340      -372       3034000
                 0.30350      -382       3035000
                 0.30360      -387       3036000
                 0.30370      -399       3037000
                 0.30380      -408       3038000
                 0.30390      -406       3039000
                 0.30400      -400       3040000
                 0.30410      -411       3041000
                 0.30420      -421       3042000
                 0.30430      -430       3043000
                 0.30440      -437       3044000
                 0.30450      -453       3045000
                 0.30460      -480       3046000
                 0.30470      -499       3047000
                 0.30480      -512       3048000
                 0.30490      -520       3049000
                 0.30500      -531       3050000
                 0.30510      -539       3051000
                 0.30520      -547       3052000
                 0.30530      -559       3053000
                 0.30540      -565       3054000
                 0.30550      -576       3055000
                 0.30560      -592       3056000
                 0.30570      -601       3057000
                 0.30580      -604       3058000
                 0.30590      -618       3059000
                 0.30600      -628       3060000
                 0.30610      -650       3061000
                 0.30620      -668       3062000
                 0.30630      -673       3063000
                 0.30640      -680       3064000
                 0.30650      -683       3065000
                 0.30660      -692       3066000
                 0.30670      -696       3067000
                 0.30680      -700       3068000
                 0.30690      -709       3069000
                 0.30700      -716       3070000
                 0.30710      -727       3071000
                 0.30720      -744       3072000
                 0.30730      -765       3073000
                 0.30740      -781       3074000
                 0.30750      -789       3075000
                 0.30760      -797       3076000
                 0.30770      -802       3077000
                 0.30780      -820       3078000
                 0.30790      -819       3079000
                 0.30800      -825       3080000
                 0.30810      -840       3081000
                 0.30820      -859       3082000
                 0.30830      -867       3083000
                 0.30840      -874       3084000
                 0.30850      -875       3085000
                 0.30860      -879       3086000
                 0.30870      -904       3087000
                 0.30880      -904       3088000
                 0.30890      -911       3089000
                 0.30900      -928       3090000
                 0.30910      -931       3091000
                 0.30920      -948       3092000
                 0.30930      -960       3093000
                 0.30940      -965       3094000
                 0.30950      -967       3095000
                 0.30960      -984       3096000
                 0.30970      -995       3097000
                 0.30980     -1016       3098000
                 0.30990     -1033       3099000
                 0.31000     -1054       3100000
                 0.31010     -1076       3101000
                 0.31020     -1086       3102000
                 0.31030     -1093       3103000
                 0.31040     -1092       3104000
                 0.31050     -1092       3105000
                 0.31060     -1096       3106000
                 0.31070     -1126       3107000
                 0.31080     -1144       3108000
                 0.31090     -1147       3109000
                 0.31100     -1161       3110000
                 0.31110     -1164       3111000
                 0.31120     -1176       3112000
                 0.31130     -1190       3113000
                 0.31140     -1194       3114000
                 0.31150     -1198       3115000
                 0.31160     -1210       3116000
                 0.31170     -1216       3117000
                 0.31180     -1221       3118000
                 0.31190     -1231       3119000
                 0.31200     -1240       3120000
                 0.31210     -1236       3121000
                 0.31220     -1241       3122000
                 0.31230     -1253       3123000
                 0.31240     -1251       3124000
                 0.31250     -1250       3125000
                 0.31260     -1260       3126000
                 0.31270     -1258       3127000
                 0.31280     -1262       3128000
                 0.31290     -1271       3129000
                 0.31300     -1275       3130000
                 0.31310     -1274       3131000
                 0.31320     -1297       3132000
                 0.31330     -1308       3133000
                 0.31340     -1305       3134000
                 0.31350     -1310       3135000
                 0.31360     -1312       3136000
                 0.31370     -1336       3137000
                 0.31380     -1354       3138000
                 0.31390     -1356       3139000
                 0.31400     -1373       3140000
                 0.31410     -1377       3141000
                 0.31420     -1381       3142000
                 0.31430     -1401       3143000
                 0.31440     -1414       3144000
                 0.31450     -1413       3145000
                 0.31460     -1419       3146000
                 0.31470     -1440       3147000
                 0.31480     -1453       3148000
                 0.31490     -1464       3149000
                 0.31500     -1465       3150000
                 0.31510     -1465       3151000
                 0.31520     -1476       3152000
                 0.31530     -1479       3153000
                 0.31540     -1484       3154000
                 0.31550     -1487       3155000
                 0.31560     -1489       3156000
                 0.31570     -1495       3157000
                 0.31580     -1492       3158000
                 0.31590     -1502       3159000
                 0.31600     -1509       3160000
                 0.31610     -1514       3161000
                 0.31620     -1517       3162000
                 0.31630     -1519       3163000
                 0.31640     -1531       3164000
                 0.31650     -1541       3165000
                 0.31660     -1551       3166000
                 0.31670     -1541       3167000
                 0.31680     -1556       3168000
                 0.31690     -1560       3169000
                 0.31700     -1564       3170000
                 0.31710     -1559       3171000
                 0.31720     -1567       3172000
                 0.31730     -1573       3173000
                 0.31740     -1575       3174000
                 0.31750     -1563       3175000
                 0.31760     -1576       3176000
                 0.31770     -1574       3177000
                 0.31780     -1567       3178000
                 0.31790     -1569       3179000
                 0.31800     -1562       3180000
                 0.31810     -1575       3181000
                 0.31820     -1572       3182000
                 0.31830     -1570       3183000
                 0.31840     -1579       3184000
                 0.31850     -1584       3185000
                 0.31860     -1582       3186000
                 0.31870     -1583       3187000
                 0.31880     -1580       3188000
                 0.31890     -1593       3189000
                 0.31900     -1595       3190000
                 0.31910     -1589       3191000
                 0.31920     -1590       3192000
                 0.31930     -1590       3193000
                 0.31940     -1577       3194000
                 0.31950     -1584       3195000
                 0.31960     -1591       3196000
                 0.31970     -1588       3197000
                 0.31980     -1601       3198000
                 0.31990     -1599       3199000
                 0.32000     -1597       3200000
                 0.32010     -1606       3201000
                 0.32020     -1605       3202000
                 0.32030     -1620       3203000
                 0.32040     -1618       3204000
                 0.32050     -1632       3205000
                 0.32060     -1649       3206000
                 0.32070     -1653       3207000
                 0.32080     -1648       3208000
                 0.32090     -1659       3209000
                 0.32100     -1657       3210000
                 0.32110     -1661       3211000
                 0.32120     -1647       3212000
                 0.32130     -1656       3213000
                 0.32140     -1651       3214000
                 0.32150     -1661       3215000
                 0.32160     -1667       3216000
                 0.32170     -1655       3217000
                 0.32180     -1665       3218000
                 0.32190     -1664       3219000
                 0.32200     -1678       3220000
                 0.32210     -1680       3221000
                 0.32220     -1688       3222000
                 0.32230     -1679       3223000
                 0.32240     -1680       3224000
                 0.32250     -1685       3225000
                 0.32260     -1688       3226000
                 0.32270     -1709       3227000
                 0.32280     -1717       3228000
                 0.32290     -1723       3229000
                 0.32300     -1730       3230000
                 0.32310     -1734       3231000
                 0.32320     -1734       3232000
                 0.32330     -1736       3233000
                 0.32340     -1736       3234000
                 0.32350     -1733       3235000
                 0.32360     -1729       3236000
                 0.32370     -1740       3237000
                 0.32380     -1730       3238000
                 0.32390     -1730       3239000
                 0.32400     -1725       3240000
                 0.32410     -1727       3241000
                 0.32420     -1736       3242000
                 0.32430     -1739       3243000
                 0.32440     -1748       3244000
                 0.32450     -1735       3245000
                 0.32460     -1733       3246000
                 0.32470     -1731       3247000
                 0.32480     -1734       3248000
                 0.32490     -1735       3249000
                 0.32500     -1738       3250000
                 0.32510     -1733       3251000
                 0.32520     -1735       3252000
                 0.32530     -1738       3253000
                 0.32540     -1751       3254000
                 0.32550     -1751       3255000
                 0.32560     -1755       3256000
                 0.32570     -1754       3257000
                 0.32580     -1753       3258000
                 0.32590     -1744       3259000
                 0.32600     -1756       3260000
                 0.32610     -1756       3261000
                 0.32620     -1761       3262000
                 0.32630     -1765       3263000
                 0.32640     -1767       3264000
                 0.32650     -1768       3265000
                 0.32660     -1767       3266000
                 0.32670     -1764       3267000
                 0.32680     -1754       3268000
                 0.32690     -1754       3269000
                 0.32700     -1754       3270000
                 0.32710     -1758       3271000
                 0.32720     -1752       3272000
                 0.32730     -1762       3273000
                 0.32740     -1772       3274000
                 0.32750     -1779       3275000
                 0.32760     -1773       3276000
                 0.32770     -1771       3277000
                 0.32780     -1763       3278000
                 0.32790     -1761       3279000
                 0.32800     -1760       3280000
                 0.32810     -1751       3281000
                 0.32820     -1752       3282000
                 0.32830     -1752       3283000
                 0.32840     -1740       3284000
                 0.32850     -1732       3285000
                 0.32860     -1734       3286000
                 0.32870     -1730       3287000
                 0.32880     -1731       3288000
                 0.32890     -1723       3289000
                 0.32900     -1725       3290000
                 0.32910     -1723       3291000
                 0.32920     -1723       3292000
                 0.32930     -1716       3293000
                 0.32940     -1704       3294000
                 0.32950     -1715       3295000
                 0.32960     -1709       3296000
                 0.32970     -1710       3297000
                 0.32980     -1712       3298000
                 0.32990     -1710       3299000
                 0.33000     -1707       3300000
                 0.33010     -1708       3301000
                 0.33020     -1703       3302000
                 0.33030     -1706       3303000
                 0.33040     -1694       3304000
                 0.33050     -1695       3305000
                 0.33060     -1697       3306000
                 0.33070     -1687       3307000
                 0.33080     -1688       3308000
                 0.33090     -1682       3309000
                 0.33100     -1671       3310000
                 0.33110     -1668       3311000
                 0.33120     -1672       3312000
                 0.33130     -1677       3313000
                 0.33140     -1675       3314000
                 0.33150     -1667       3315000
                 0.33160     -1676       3316000
                 0.33170     -1670       3317000
                 0.33180     -1662       3318000
                 0.33190     -1662       3319000
                 0.33200     -1658       3320000
                 0.33210     -1650       3321000
                 0.33220     -1649       3322000
                 0.33230     -1646       3323000
                 0.33240     -1634       3324000
                 0.33250     -1625       3325000
                 0.33260     -1615       3326000
                 0.33270     -1602       3327000
                 0.33280     -1602       3328000
                 0.33290     -1596       3329000
                 0.33300     -1592       3330000
                 0.33310     -1592       3331000
                 0.33320     -1587       3332000
                 0.33330     -1583       3333000
                 0.33340     -1574       3334000
                 0.33350     -1567       3335000
                 0.33360     -1572       3336000
                 0.33370     -1568       3337000
                 0.33380     -1557       3338000
                 0.33390     -1548       3339000
                 0.33400     -1545       3340000
                 0.33410     -1539       3341000
                 0.33420     -1518       3342000
                 0.33430     -1513       3343000
                 0.33440     -1509       3344000
                 0.33450     -1495       3345000
                 0.33460     -1499       3346000
                 0.33470     -1493       3347000
                 0.33480     -1480       3348000
                 0.33490     -1467       3349000
                 0.33500     -1448       3350000
                 0.33510     -1445       3351000
                 0.33520     -1433       3352000
                 0.33530     -1430       3353000
                 0.33540     -1416       3354000
                 0.33550     -1402       3355000
                 0.33560     -1393       3356000
                 0.33570     -1390       3357000
                 0.33580     -1386       3358000
                 0.33590     -1378       3359000
                 0.33600     -1368       3360000
                 0.33610     -1368       3361000
                 0.33620     -1353       3362000
                 0.33630     -1337       3363000
                 0.33640     -1323       3364000
                 0.33650     -1323       3365000
                 0.33660     -1321       3366000
                 0.33670     -1300       3367000
                 0.33680     -1290       3368000
                 0.33690     -1296       3369000
                 0.33700     -1283       3370000
                 0.33710     -1272       3371000
                 0.33720     -1259       3372000
                 0.33730     -1262       3373000
                 0.33740     -1242       3374000
                 0.33750     -1222       3375000
                 0.33760     -1215       3376000
                 0.33770     -1198       3377000
                 0.33780     -1186       3378000
                 0.33790     -1182       3379000
                 0.33800     -1165       3380000
                 0.33810     -1163       3381000
                 0.33820     -1147       3382000
                 0.33830     -1133       3383000
                 0.33840     -1132       3384000
                 0.33850     -1115       3385000
                 0.33860     -1095       3386000
                 0.33870     -1089       3387000
                 0.33880     -1083       3388000
                 0.33890     -1076       3389000
                 0.33900     -1061       3390000
                 0.33910     -1046       3391000
                 0.33920     -1038       3392000
                 0.33930     -1031       3393000
                 0.33940     -1029       3394000
                 0.33950     -1016       3395000
                 0.33960     -1006       3396000
                 0.33970      -999       3397000
                 0.33980      -989       3398000
                 0.33990      -980       3399000
                 0.34000      -993       3400000
                 0.34010      -987       3401000
                 0.34020      -960       3402000
                 0.34030      -957       3403000
                 0.34040      -935       3404000
                 0.34050      -933       3405000
                 0.34060      -941       3406000
                 0.34070      -937       3407000
                 0.34080      -924       3408000
                 0.34090      -903       3409000
                 0.34100      -894       3410000
                 0.34110      -877       3411000
                 0.34120      -873       3412000
                 0.34130      -862       3413000
                 0.34140      -855       3414000
                 0.34150      -835       3415000
                 0.34160      -831       3416000
                 0.34170      -826       3417000
                 0.34180      -831       3418000
                 0.34190      -835       3419000
                 0.34200      -833       3420000
                 0.34210      -815       3421000
                 0.34220      -802       3422000
                 0.34230      -793       3423000
                 0.34240      -791       3424000
                 0.34250      -773       3425000
                 0.34260      -764       3426000
                 0.34270      -748       3427000
                 0.34280      -744       3428000
                 0.34290      -744       3429000
                 0.34300      -745       3430000
                 0.34310      -727       3431000
                 0.34320      -721       3432000
                 0.34330      -716       3433000
                 0.34340      -708       3434000
                 0.34350      -704       3435000
                 0.34360      -701       3436000
                 0.34370      -688       3437000
                 0.34380      -679       3438000
                 0.34390      -676       3439000
                 0.34400      -655       3440000
                 0.34410      -640       3441000
                 0.34420      -631       3442000
